type,title,location,bedroom,bathroom,size_sqm,price,type_encoded,location_complexity,location_encoded,room_density,bed_bath_ratio,size_category
Penthouse,(للبيع بينت هاوس + روف مميز في (فيلج جيت بالم هيلز,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",3.0,3,200.0,3750000.0,7,4,585,0.015,0.75,2
Apartment,Apartment for sale in Avenues mivida,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,3,148.0,5550000.0,3,5,488,0.013513513513513514,0.5,2
Apartment,Golf fourteen Apartment  fully finished for sale..,"Al Burouj Compound, El Shorouk Compounds, Shorouk City, Cairo",4.0,4,210.0,5300000.0,3,4,90,0.01904761904761905,0.8,3
Apartment,Twin House Four Sale 5ThSettlement Fully Finished.,"The Fourteen Golf Residences, Uptown Cairo, Mokattam, Cairo",3.0,3,225.0,5700000.0,3,4,747,0.013333333333333334,0.75,3
Twin House,Apartment 195 m2 with down payment in Haptown,"Street 35, District 4, The 5th Settlement, New Cairo City, Cairo",6.0,4,262.0,4500000.0,5,5,698,0.022900763358778626,1.2,3
Apartment,Villa With Pool For Sale In Arabella Compound,"HAP Town, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",3.0,3,195.0,2900000.0,3,4,379,0.015384615384615385,0.75,2
Villa,ZERO% Down payment | Cityscape limited offer,"Arabella, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,5,900.0,34000000.0,8,5,205,0.005555555555555556,0.8333333333333334,4
Twin House,Sierras  apartment  390 bua for sale uptown cairo.,"District 5, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,337.0,11656000.0,5,5,272,0.008902077151335312,0.75,4
Apartment,Twin house for sale In installments - HAPTOWN ,"The Sierras, Uptown Cairo, Mokattam, Cairo",3.0,3,145.0,5000000.0,3,4,753,0.020689655172413793,0.75,2
Twin House,Ganoub Al Academya  |  Stand alone villa,"HAP Town, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",5.0,6,306.0,8500000.0,5,4,379,0.016339869281045753,0.7142857142857143,4
Villa,For sale standalone villa - prime location in CFC,"Mohamed Zerd St., Area E, Ganoob El Acadimia, New Cairo City, Cairo",5.0,6,616.0,17850000.0,8,5,510,0.008116883116883116,0.7142857142857143,4
Villa,Apartment new capital 0% down payment over 10 year,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",6.0,5,375.0,25700000.0,8,4,242,0.016,1.0,4
Apartment,"For sale in Rehab, an apartment of 171 meters","De Joya, New Capital Compounds, New Capital City, Cairo",2.0,1,110.0,1100000.0,3,4,266,0.01818181818181818,1.0,2
Apartment,Apartment 125m furnitured  AC for sale at Madinaty,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",3.0,3,171.0,2300000.0,3,4,319,0.017543859649122806,0.75,2
Apartment,Ground Apartment for sale with garden - CFC,"Madinaty, Cairo",2.0,2,125.0,2300000.0,3,2,467,0.016,0.6666666666666666,2
Apartment,villa for sale in palm hills katameya (PK2)       ,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",2.0,2,145.0,4500000.0,3,4,242,0.013793103448275862,0.6666666666666666,2
Villa,Penthouse in Regents Park | Prime Location | 276 m,"Palm Hills Katameya Extension, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,556.0,9500000.0,8,5,581,0.007194244604316547,0.8,4
Penthouse,MIDTOWN CASH OFFER|ON 2 YEARS |NEW CAPITAL |CONDO|,"Regents Park, Al Andalus District, New Cairo City, Cairo",4.0,4,276.0,7300000.0,7,4,605,0.014492753623188406,0.8,3
Villa,"117 madinaty B10 garden view, free assignment","Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,3,303.0,12000000.0,8,5,776,0.0165016501650165,1.25,4
Apartment,Apartment 165m For Sale in El patio Casa La Vista,"Midtown Condo, New Capital Compounds, New Capital City, Cairo",3.0,3,210.0,1890000.0,3,4,482,0.014285714285714285,0.75,3
Apartment,Penthouse at fifth square al marasem for sale,"Madinaty, Cairo",3.0,2,117.0,1950000.0,3,2,467,0.02564102564102564,1.0,2
Apartment,Studio | fully finished | Across the AUC,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,165.0,2100000.0,3,5,535,0.01818181818181818,0.75,2
Duplex,"Move Today to a superlux duplex 190m, fully finished with central ACs, appliances and kitchen","Porto New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,190.0,3300000.0,5,5,595,0.015789473684210527,0.75,2
Duplex,"Move Today to a superlux duplex 190m, fully finished with central ACs, appliances and kitchen","Porto New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,190.0,3300000.0,5,5,595,0.015789473684210527,0.75,2
Apartment,Amazing Apartment for sale at Hyde Park ,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,191.0,3100000.0,3,5,396,0.015706806282722512,0.75,2
Apartment,Hills New Cairo New Cairo,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,2,171.0,2467000.0,3,5,583,0.017543859649122806,1.0,2
Apartment,"Apartment 3 rooms for sale in Mostakbal City, installments up to 8 years","L'avenir, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",3.0,2,160.0,2750000.0,3,4,436,0.01875,1.0,2
Townhouse,In shrook a unique semifinished town house in divina compound,"Divina Gardens, 3rd District West, Shorouk City, Cairo",4.0,4,236.0,3700000.0,6,4,274,0.01694915254237288,0.8,3
Villa,Villa with great view for sale in Paradise Compound,"Paradise, Ext North Inves Area, New Cairo City, Cairo",4.0,6,,15000000.0,8,4,586,,0.5714285714285714,
Apartment,Ground floor apartment | private garden & pool ,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,207.0,5100000.0,3,5,449,0.014492753623188406,0.75,3
Duplex,duplex for sale at ganoub elacademya with private garden and private pool,"Orouba Axis, Area A, Ganoob El Acadimia, New Cairo City, Cairo",5.0,4,380.0,4700000.0,5,5,576,0.013157894736842105,1.0,4
Apartment,Your apartment in compound in front of camphor with real estate financing immediate receipt,"Next Point, Al Hadaba Al Wosta, Mokattam, Cairo",3.0,2,167.0,1419500.0,3,4,556,0.017964071856287425,1.0,2
Apartment, Apartment for Immediate Delivery - The Address East,"The Address East, 90 Street, The 5th Settlement, New Cairo City, Cairo",3.0,2,140.0,1918000.0,3,5,742,0.02142857142857143,1.0,2
Apartment,fully finished apartment 150 m for sale in new cairo,"Zed East, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",1.0,1,85.0,2750000.0,3,5,794,0.011764705882352941,0.5,1
Apartment,For sale apartment 160m-Type Z View Garden Do.Face,"IL Bosco, New Capital Compounds, New Capital City, Cairo",2.0,2,167.0,2105186.0,3,4,399,0.011976047904191617,0.6666666666666666,2
Apartment,Modernly finished villa for sale in Palm Hills pk1,"El Banafseg Apartment Buildings, El Banafseg, New Cairo City, Cairo",3.0,2,150.0,1950000.0,3,4,302,0.02,1.0,2
Villa,Your apartment is ground 180 + 15 gardens in immediate receipt,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,4,450.0,9500000.0,8,5,396,0.011111111111111112,1.0,4
Apartment,"Your apartment in mountain view, garden view and swimming pool","Gobran Khalil Gobran St., Rehab City First Phase, Al Rehab, New Cairo City, Cairo",3.0,3,160.0,2300000.0,3,5,365,0.01875,0.75,2
Villa,For sale a distinctive S A villa in Riverwalk  Tagamo3,"The Village, South Investors Area, New Cairo City, Cairo",8.0,7,,25000000.0,8,4,756,,1.0,
Apartment,"Apartment for sale in New Cairo, immediate receipt, down payment 200 thousand","Al Burouj Compound, El Shorouk Compounds, Shorouk City, Cairo",2.0,2,135.0,2600000.0,3,4,90,0.014814814814814815,0.6666666666666666,2
Apartment,Semi-finished apartment for sale in Stone Residence Compound,"Leila Mourad St., El Yasmeen 5, El Yasmeen, New Cairo City, Cairo",3.0,2,180.0,2200000.0,3,5,455,0.016666666666666666,1.0,2
Apartment,Fully furnished duplex in the compound of the compound for immediate delivery,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,2,155.0,3907216.0,3,5,535,0.01935483870967742,1.0,2
Villa,I Villa garden mountain view I city lagoon park ,"River Walk, North Investors Area, New Cairo City, Cairo",4.0,6,735.0,,8,4,617,0.005442176870748299,0.5714285714285714,4
Apartment,Apartment for sale nile view Al Manial,"Abd Al Aziz Aal Seoud St., El Manial, Hay El Manial, Cairo",3.0,2,206.0,4000000.0,3,4,40,0.014563106796116505,1.0,3
Apartment,Apartment for sale in a prime location in Sarayat Maadi - Mostafa Kamel Street,"Sarayat Al Maadi, Hay El Maadi, Cairo",4.0,3,300.0,6500000.0,3,3,633,0.013333333333333334,1.0,3
Townhouse,Townhouse 247m + roof 57m with 10% down payment and installments up to 8 years,"HAP Town, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",3.0,2,247.0,8100000.0,6,4,379,0.012145748987854251,1.0,3
Apartment,"Apartment with 32% discount in Akam compound in R7, the administrative capital","Scene 7, New Capital Compounds, New Capital City, Cairo",3.0,3,144.0,2767000.0,3,4,638,0.020833333333333332,0.75,2
Apartment,Apartment in La Vida Compound 1167 meters ,"La Vida, 6th District, New Heliopolis, Cairo",3.0,3,167.0,1554600.0,3,4,445,0.017964071856287425,0.75,2
Townhouse,Fully finished townhouse for sale in Katameya Dunes compound,"Katameya Dunes, El Katameya Compounds, El Katameya, New Cairo City, Cairo",5.0,7,470.0,19500000.0,6,5,425,0.010638297872340425,0.625,4
Apartment,A special flat with private pool &garden for sale in shrook,"3rd Neighborhood, 1st District West, Shorouk City, Cairo",3.0,2,235.0,1820000.0,3,4,20,0.01276595744680851,1.0,3
Villa,Own a 4-bedroom townhouse fully finished with a 10% discount,"Monte Napoleone, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",4.0,3,218.0,4290000.0,8,4,516,0.01834862385321101,1.0,3
Apartment,Ground Floor Apartment at CFC,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",2.0,2,177.0,4500000.0,3,4,242,0.011299435028248588,0.6666666666666666,2
Villa,"Own a villa of 220 m with a 5% down payment in the heart of the first settlement, with a premium of 8 s","Stei8ht, The 1st Settlement, New Cairo City, Cairo",4.0,4,220.0,9000000.0,8,4,659,0.01818181818181818,0.8,3
Apartment,"What you offer in Panoramica is an apartment for immediate delivery, with a 30% down payment.","Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,2,160.0,3500000.0,3,5,534,0.01875,1.0,2
Villa,Your apartment in the compound of the capital on the largest and super lux finishing,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,395.0,15000000.0,8,5,396,0.010126582278481013,0.8,4
Apartment,Palace for sale 1039 m in Zamalek Shagaret Al-Dor Street,"Castle Landmark, New Capital Compounds, New Capital City, Cairo",3.0,2,177.0,2564000.0,3,4,247,0.01694915254237288,1.0,2
Villa,Regents Park Penthouse prime location wz instalmen,"Shagaret Al Dor St., Zamalek, Cairo",8.0,8,,10000000.0,8,3,642,,0.8888888888888888,
Penthouse,DUPLEX FULLY FINISHED OPEN VIEW UNDER MARKET PRICE,"Regents Park, Al Andalus District, New Cairo City, Cairo",4.0,4,275.0,3030000.0,7,4,605,0.014545454545454545,0.8,3
Duplex,Pent House in park view fuly finish prime location,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",3.0,3,215.0,3900000.0,5,4,585,0.013953488372093023,0.75,3
Duplex,Villa for sale in cairo festival semi finished,"IL Bosco, New Capital Compounds, New Capital City, Cairo",4.0,3,220.0,3900000.0,5,4,399,0.01818181818181818,1.0,3
Villa,luxury apartment for sale at Sarayat  Maadi ,"Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,194.0,4803900.0,8,5,731,0.020618556701030927,0.8,2
Penthouse,I Villa A Croner Middle With DownPayment Delivered,"Park View, North Investors Area, New Cairo City, Cairo",3.0,4,266.0,6500000.0,7,4,589,0.011278195488721804,0.6,3
Villa,Arabella | Fully finished +  Central ACs | Villa,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",5.0,5,618.0,23000000.0,8,4,242,0.008090614886731391,0.8333333333333334,4
Apartment,apartment 157 for sale in lake view residence   ,"Sarayat Al Maadi, Hay El Maadi, Cairo",4.0,4,300.0,6500000.0,3,3,633,0.013333333333333334,0.8,3
iVilla,lake view residence Apartment for sale 262 sqm,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,4,287.0,2800000.0,6,5,534,0.010452961672473868,0.6,3
Apartment,Apartment Ground For Sale In Galleria Moon Valley.,"Galleria Moon Valley, South Investors Area, New Cairo City, Cairo",3.0,3,158.0,2730000.0,3,4,355,0.0189873417721519,0.75,2
Apartment,Midtown New Cairo 185m Fully Finished Near To AUC.,"Midtown, South Investors Area, New Cairo City, Cairo",3.0,3,185.0,3250000.0,3,4,485,0.016216216216216217,0.75,2
Townhouse,Townhouse middle for sale in Azzar 2             .,"Azzar 2, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,225.0,7895000.0,6,5,222,0.017777777777777778,0.8,3
Penthouse,Sky Villa In IL Bosco 126.359l.e Down Payment,"IL Bosco City, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",4.0,3,215.0,2527181.0,7,4,398,0.018604651162790697,1.0,3
Villa,Villa for sale in Katameya Heights compoundSuper Lux Finishing,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",5.0,6,,42000000.0,8,5,427,,0.7142857142857143,
Apartment,Villa with swimming pool for sale in Golden Heights compound,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,191.0,4220000.0,3,5,396,0.015706806282722512,0.75,2
Villa,"Apartment for sale in the Fifth Settlement, down payment 145 thousand, installments 10","Golden Heights, North Investors Area, New Cairo City, Cairo",3.0,5,520.0,15000000.0,8,4,367,0.0057692307692307696,0.5,4
Apartment,GRANDA LIFE RESALE APARTMENT,"Bloomfields, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",3.0,2,164.0,2900000.0,3,4,238,0.018292682926829267,1.0,2
Apartment,Apartment for sale in Alto|Uptown Cairo|Prime location,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,165.0,2200000.0,3,5,535,0.024242424242424242,0.8,2
Apartment,7K per Month|Semi-Finished|Inst. over 10 yrs|Ba7ary,"Granda Life, El Shorouk Compounds, Shorouk City, Cairo",3.0,3,161.0,1922000.0,3,4,374,0.018633540372670808,0.75,2
Apartment,For Sale Villa in Madinaty Type U Special Finishing,"Alto, Uptown Cairo, Mokattam, Cairo",2.0,2,139.0,5247000.0,3,4,198,0.014388489208633094,0.6666666666666666,2
Apartment,Apartment for sale ground in garden in Fifth Square,"Yaru new capital Compound, New Capital Compounds, New Capital City, Cairo",2.0,3,116.0,1133000.0,3,4,785,0.017241379310344827,0.5,2
Villa,for sale town house modern with lowest down payment,"Madinaty, Cairo",4.0,4,650.0,11000000.0,8,2,467,0.006153846153846154,0.8,4
Apartment,Fully finished apartment in Palm Hills Village Gate,"Fifth Square, North Investors Area, New Cairo City, Cairo",3.0,3,220.0,5400000.0,3,4,347,0.013636363636363636,0.75,3
Townhouse,Apartment for sale ultra super lux ground + garden ,"Madinaty, Cairo",3.0,3,240.0,4000000.0,6,2,467,0.0125,0.75,3
Apartment,amazing apartment for sale at PHNC big garden view ,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",1.0,1,88.0,1850000.0,3,4,585,0.011363636363636364,0.5,1
Apartment,Townhouse 224 m. Immediate delivery. Prime location,"Doctor Yassin Abdel Ghaffar St., Area C, Ganoob El Acadimia, New Cairo City, Cairo",4.0,4,299.0,6000000.0,3,5,276,0.013377926421404682,0.8,3
Apartment,For sale twin house wide garden view special finish,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,4,205.0,1405000.0,3,5,583,0.014634146341463415,0.6,3
Apartment,Ready To Move Villa In Mivida Golf View With 20% DP,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,2,150.0,1980000.0,3,5,535,0.02,1.0,2
Apartment,apartment for sale at new cairo Super Lux Finishing,"Bloomfields, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",2.0,2,111.0,1900000.0,3,4,238,0.018018018018018018,0.6666666666666666,2
Apartment,Ground Apartment Fully finished kitchen and ACs,"District 5, The 5th Settlement, New Cairo City, Cairo",4.0,2,380.0,4200000.0,3,4,273,0.010526315789473684,1.3333333333333333,4
Apartment,شقق وفيلات للبيع كمبوند وندر مارك المستقبل سيتي,"5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,150.0,2500000.0,3,4,30,0.02,0.75,2
Apartment,apartments for sale in villa in narges,"Al Narges 4, Al Narges, New Cairo City, Cairo",3.0,4,275.0,3300000.0,3,4,131,0.01090909090909091,0.6,3
Apartment,"Roof apartment in Banafseg 7, immediate delivery","El Banafseg 7, El Banafseg, New Cairo City, Cairo",2.0,3,400.0,2500000.0,3,4,299,0.005,0.5,4
Apartment,Second Floor Special  Apartment | Fully Finished,"El Banafseg 5, El Banafseg, New Cairo City, Cairo",3.0,3,180.0,2600000.0,3,4,298,0.016666666666666666,0.75,2
Apartment,Apartment for sale nile view Abd El Aziz Al Saoud,"Abd Al Aziz Aal Seoud St., El Manial, Hay El Manial, Cairo",3.0,2,206.0,4000000.0,3,4,40,0.014563106796116505,1.0,3
Duplex,"Pay 1,650 thousand and own a duplex with an area of ​​406 meters","Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",4.0,4,406.0,1650000.0,5,5,768,0.009852216748768473,0.8,4
Apartment,Apartment for sale behind Meridien Orouba - Heliopolis,"Al Orouba St., El Korba, Heliopolis - Masr El Gedida, Cairo",2.0,4,230.0,4200000.0,3,4,144,0.008695652173913044,0.4,3
Apartment,Apartment Ready To Move with installment  in New Cairo,"Al Burouj Compound, El Shorouk Compounds, Shorouk City, Cairo",2.0,3,130.0,28000000.0,3,4,90,0.015384615384615385,0.5,2
Apartment,duplex ground & 1st floor 320m villette sky condos,"Patio Casa, El Patio, El Shorouk Compounds, Shorouk City, Cairo",3.0,2,160.0,2940000.0,3,5,591,0.01875,1.0,2
Apartment,Villa For Sale 610m in Palm Hills New Cairo 610 meters,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,5,320.0,3000000.0,3,5,776,0.009375,0.5,4
Villa,Twin Villa For Sale At Zizinia Flowers El Shorouk,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",6.0,6,610.0,3400000.0,8,5,583,0.009836065573770493,0.8571428571428571,4
Twin House,town house at Divina Gardens fully finished al shorouk,"El Shorouk Compounds, Shorouk City, Cairo",4.0,4,246.0,4050000.0,5,3,324,0.016260162601626018,0.8,3
Townhouse,Villa| Uptown Cairo | Delivered | 8 Years Installments,"Divina Gardens, 3rd District West, Shorouk City, Cairo",3.0,4,235.0,6300000.0,6,4,274,0.01276595744680851,0.6,3
